Codigo do Investidor,Data de Adesao,Estado Civil,Genero,Profissao,Idade,UF do Investidor,Cidade do Investidor,Pais do Investidor,Situacao da Conta,Operou 12 Meses
486814,18/11/2016,Desquitado(a),M,ENGENHEIRO,51,MG,BELO HORIZONTE,BRASIL,A,S
492596,02/02/2017,Divorciado(a),M,MÉDICO,74,RS,PORTO ALEGRE,BRASIL,A,S
487194,17/08/2018,Desquitado(a),M,OUTROS,68,RJ,RIO DE JANEIRO,BRASIL,A,S
490327,13/04/2014,Desquitado(a),M,DIRETOR DE EMPRESAS,47,SE,ARACAJU,BRASIL,A,N
487353,29/06/2017,Desquitado(a),M,ENGENHEIRO,43,SP,CAMPINAS,BRASIL,A,S
484491,06/07/2017,Desquitado(a),M,OUTROS,38,MG,BELO HORIZONTE,BRASIL,D,N
487399,01/01/1900,Desquitado(a),M,PUBLICITÁRIO,42,RS,SANTA CRUZ DO SUL,BRASIL,A,N
490690,18/04/2022,Solteiro(a),M,OUTROS,44,SP,JANDIRA,BRASIL,A,N
484848,09/01/2018,Desquitado(a),M,MILITAR EM GERAL,52,RJ,RIO DE JANEIRO,BRASIL,A,S
487966,25/10/2013,Casado(a) com brasileiro(a) nato(a),F,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,77,RJ,RIO DE JANEIRO,BRASIL,A,S
491131,11/12/2019,Desquitado(a),M,ENGENHEIRO,47,RJ,RIO DE JANEIRO,BRASIL,A,N
493841,18/10/2023,Solteiro(a),F,OUTROS,62,RJ,NITEROI,BRASIL,A,S
485160,01/01/1900,Casado(a) com brasileiro(a) nato(a),M,ANALISTA DE SISTEMAS,45,SP,SAO PAULO,BRASIL,A,S
491618,11/04/2016,Desquitado(a),M,CONTADOR,44,ES,VILA VELHA,BRASIL,A,S
485809,15/10/2013,Desquitado(a),M,ANALISTA DE SISTEMAS,42,SP,SAO PAULO,BRASIL,D,N
9790277,19/02/2024,Solteiro(a),M,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,34,SP,CAMPINAS,BRASIL,A,S
9798820,22/11/2022,Solteiro(a),M,SERVIDO PÚBLICO ESTADUAL,47,DF,BRASILIA,BRASIL,A,N
9785434,06/05/2021,Viúvo(a),M,ANALISTA DE SISTEMAS,52,BA,SALVADOR,BRASIL,A,N
9776578,03/02/2020,Solteiro(a),M,FARMACÊUTICO,37,SP,SAO PAULO,BRASIL,D,N
24546158,21/10/2021,Desquitado(a),M,OUTROS,41,PR,FOZ DO IGUACU,BRASIL,A,N
24641086,22/10/2021,Solteiro(a),F,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",26,MT,CUIABA,BRASIL,A,N
8841,04/08/2023,Desquitado(a),M,PROFESSOR DE ENSINO SUPERIOR,44,AL,MACEIO,BRASIL,A,S
16455135,22/07/2021,Solteiro(a),M,OUTROS,26,SP,SUMARE,BRASIL,A,N
16499124,06/05/2021,Solteiro(a),F,OUTROS,37,PR,CURITIBA,BRASIL,A,N
16480663,23/03/2021,Solteiro(a),M,OUTROS,23,SP,SAO PAULO,BRASIL,A,S
16464506,14/03/2023,Desquitado(a),M,OUTROS,41,SP,PIRACICABA,BRASIL,A,N
16320985,31/01/2023,Solteiro(a),M,PROPRIETARIO DE MICROEMPRESAS,25,SP,SAO PAULO,BRASIL,A,S
16328355,18/01/2021,Solteiro(a),M,SERVIDOR PÚBLICO FEDERAL,30,DF,BRASILIA,BRASIL,A,N
16347109,18/01/2021,Solteiro(a),M,ENGENHEIRO,30,MT,CUIABA,BRASIL,A,S
25705592,16/02/2022,Solteiro(a),M,MÉDICO,31,RS,PALMITINHO,BRASIL,A,N
25811252,02/09/2022,Solteiro(a),M,"DESPACHANTE, INCLUSIVE O ADUANEIRO",36,RJ,RIO DE JANEIRO,BRASIL,A,N
25761273,08/11/2023,Solteiro(a),F,OUTROS,29,SC,FLORIANOPOLIS,BRASIL,A,N
25873429,04/01/2023,Solteiro(a),M,OUTROS,26,SP,SAO PAULO,BRASIL,D,N
25816196,16/11/2021,Desquitado(a),F,CONTADOR,38,RJ,CAMPOS DOS GOYTACAZES,BRASIL,D,N
7609637,06/04/2022,Casado(a) com brasileiro(a) naturalizado(a),F,"SECRETARIO, ESTENÓGRAFO, DATILÓGRAFO, RECEPCIONISTA,TELEF.",38,PR,CURITIBA,BRASIL,A,S
7609812,20/09/2023,Solteiro(a),F,ADMINISTRADOR,24,SP,SAO PAULO,BRASIL,A,S
7617400,27/08/2019,Solteiro(a),M,OUTROS,54,SP,SAO JOSE DO RIO PRETO,BRASIL,A,N
7599366,31/08/2022,Desquitado(a),F,OUTROS,32,MG,OURO BRANCO,BRASIL,A,N
7617823,23/08/2019,Solteiro(a),M,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),58,RJ,SAO GONCALO,BRASIL,A,S
7614503,06/05/2021,Solteiro(a),M,ENGENHEIRO,32,RJ,DUQUE DE CAXIAS,BRASIL,A,N
7567485,19/08/2019,Divorciado(a),F,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,36,PR,LONDRINA,BRASIL,D,N
7614911,07/10/2022,Solteiro(a),M,DESENHISTA INDUSTRIAL,27,SC,CHAPECO,BRASIL,A,S
9428260,21/09/2023,Solteiro(a),M,"VENDEDOR PRACISTA, REPRESENTANTE COMERCIAL, CAIXEIRO VIAJANTE",40,SP,SAO PAULO,BRASIL,A,N
9454235,15/01/2020,Casado(a) com brasileiro(a) nato(a),M,COORDENADOR E SUPERVISOR,35,MG,ITAUNA,BRASIL,A,S
9446595,16/11/2021,Desquitado(a),F,QUIMICO,33,SP,CAMPINAS,BRASIL,A,S
9399673,20/07/2023,Divorciado(a),M,"VENDEDOR PRACISTA, REPRESENTANTE COMERCIAL, CAIXEIRO VIAJANTE",43,SP,SOROCABA,BRASIL,A,N
9399907,01/07/2024,Solteiro(a),M,MILITAR EM GERAL,23,RJ,ARARUAMA,BRASIL,A,N
9418352,14/01/2020,Casado(a) com brasileiro(a) naturalizado(a),M,ADVOGADO,61,SP,SANTO ANDRE,BRASIL,A,N
9408149,11/11/2021,Solteiro(a),M,OUTROS,28,MG,ESMERALDAS,BRASIL,A,S
9454758,15/01/2020,Solteiro(a),F,CONTADOR,44,RO,ARIQUEMES,BRASIL,D,N
9413869,04/10/2023,Solteiro(a),M,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE PASSAGEIROS,31,RJ,RIO DE JANEIRO,BRASIL,A,S
17391424,05/09/2023,Divorciado(a),M,ARQUITETO,34,MG,MURIAE,BRASIL,A,N
17360001,09/05/2022,Divorciado(a),M,OUTROS,38,MG,PARA DE MINAS,BRASIL,A,N
26654316,06/10/2023,Solteiro(a),F,ENGENHEIRO,28,PB,JOAO PESSOA,BRASIL,A,N
26704500,14/11/2023,Desquitado(a),M,ANALISTA DE SISTEMAS,25,SP,SAO PAULO,BRASIL,A,S
26662183,24/01/2022,Solteiro(a),F,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,24,SC,BIGUACU,BRASIL,A,S
26719654,10/05/2023,Desquitado(a),M,ELETRICISTA E ASSEMELHADOS,41,CE,HORIZONTE,BRASIL,A,N
10466055,21/10/2021,Desquitado(a),M,"VENDEDOR PRACISTA, REPRESENTANTE COMERCIAL, CAIXEIRO VIAJANTE",49,PE,RECIFE,BRASIL,A,N
10439155,27/03/2023,Solteiro(a),M,OUTROS,26,CE,MARACANAU,BRASIL,A,N
10439312,08/04/2020,Solteiro(a),M,ENGENHEIRO,38,SP,SAO PAULO,BRASIL,A,N
10434439,16/03/2020,Desquitado(a),F,EMPRESÁRIO,51,SP,SANTO ANDRE,BRASIL,D,N
10410451,30/09/2022,Desquitado(a),F,SERVIDOR PÚBLICO FEDERAL,31,RO,PORTO VELHO,BRASIL,A,N
10417619,16/10/2024,Casado(a) com brasileiro(a) naturalizado(a),F,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,43,RJ,RIO DE JANEIRO,BRASIL,A,N
10461393,17/03/2020,Desquitado(a),M,GERENTE,40,SP,VOTUPORANGA,BRASIL,A,S
1738326,10/05/2022,Solteiro(a),M,ENGENHEIRO,28,DF,BRASILIA,BRASIL,A,N
1733828,15/05/2018,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,47,PE,RECIFE,BRASIL,D,N
1735694,10/12/2019,Casado(a) com brasileiro(a) nato(a),F,PSICÓLOGO,43,SP,SAO PAULO,BRASIL,A,S
1713464,13/01/2017,Desquitado(a),M,OUTROS,35,DF,BRASILIA,BRASIL,A,N
1733980,12/03/2019,Desquitado(a),M,SERVIDOR PÚBLICO MUNICIPAL,38,SP,CAMPINAS,BRASIL,D,N
1738658,23/01/2017,Solteiro(a),F,OUTROS,44,SP,RIBEIRAO PRETO,BRASIL,A,N
1720404,08/02/2022,Desquitado(a),M,ENGENHEIRO,30,MG,BELO HORIZONTE,BRASIL,A,N
1736009,24/08/2022,Viúvo(a),F,ADMINISTRADOR,33,SP,CAMPINAS,BRASIL,A,N
1725269,21/08/2018,Divorciado(a),F,JORNALISTA,46,DF,BRASILIA,BRASIL,A,S
1727029,02/10/2019,Solteiro(a),M,OUTROS,38,SP,SAO PAULO,BRASIL,A,N
1729961,19/01/2017,Desquitado(a),M,ECONOMISTA,50,RS,PORTO ALEGRE,BRASIL,A,N
1709509,05/03/2024,Desquitado(a),M,OUTROS,42,RS,ERECHIM,BRASIL,A,S
1718379,20/05/2019,Solteiro(a),M,MÉDICO,31,SP,CATANDUVA,BRASIL,D,N
1720848,17/01/2017,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,87,MG,MATOZINHOS,BRASIL,D,N
1731972,11/10/2023,Desquitado(a),M,EMPRESÁRIO,41,PE,RECIFE,BRASIL,A,S
1734477,20/01/2017,Desquitado(a),F,MÉDICO,39,PR,LONDRINA,BRASIL,A,N
1736855,21/10/2024,Solteiro(a),M,OUTROS,44,RS,CACHOEIRINHA,BRASIL,A,N
20170886,21/06/2021,Solteiro(a),M,OUTROS,48,SP,SAO PAULO,BRASIL,A,S
20105542,09/08/2021,Desquitado(a),M,OUTROS,40,SP,RIBEIRAO PRETO,BRASIL,A,N
5337644,04/10/2023,Desquitado(a),M,OUTROS,40,PA,CAPANEMA,BRASIL,A,S
5363877,18/10/2023,Desquitado(a),F,CONTADOR,33,SP,SAO PAULO,BRASIL,A,S
5344650,12/02/2019,Desquitado(a),M,ANALISTA DE SISTEMAS,55,RS,SANTA ROSA,BRASIL,D,N
5344664,12/02/2019,Desquitado(a),F,MÉDICO,36,TO,ARAGUAINA,BRASIL,A,N
5328694,02/10/2023,Desquitado(a),M,CONTADOR,42,PE,RECIFE,BRASIL,A,S
5358090,04/05/2021,Solteiro(a),M,SERVIDO PÚBLICO ESTADUAL,32,SC,CUNHA PORA,BRASIL,A,S
5373234,14/02/2019,Casado(a) com brasileiro(a) naturalizado(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",38,PR,CURITIBA,BRASIL,D,N
5370196,04/10/2023,Solteiro(a),F,OUTROS,40,SP,SAO PAULO,BRASIL,A,S
5326115,11/02/2019,Desquitado(a),M,MILITAR EM GERAL,43,RJ,SAO PEDRO DA ALDEIA,BRASIL,A,S
5351484,04/05/2021,Divorciado(a),M,OUTROS,50,RJ,RIO DE JANEIRO,BRASIL,A,N
5365523,14/03/2022,Solteiro(a),M,SERVIDO PÚBLICO ESTADUAL,39,SC,ERVAL VELHO,BRASIL,A,N
11562535,09/12/2024,Solteiro(a),M,ESTUDANTE,23,SP,ITAPEVI,BRASIL,A,N
11519600,05/04/2022,Solteiro(a),M,MÉDICO,39,SP,SAO PAULO,BRASIL,A,S
11584591,07/05/2021,Desquitado(a),M,OUTROS,29,SP,SAO PAULO,BRASIL,A,N
11540382,26/03/2021,Desquitado(a),M,SERVIDOR PÚBLICO MUNICIPAL,37,RJ,RIO DE JANEIRO,BRASIL,D,N
11521386,30/03/2023,Desquitado(a),F,MILITAR EM GERAL,47,SP,OSASCO,BRASIL,A,S
26575310,25/11/2021,Solteiro(a),M,AGENTE ADMINISTRATIVO,23,SC,PALHOCA,BRASIL,A,S
26530398,05/07/2022,Solteiro(a),F,OUTROS,23,SP,SAO JOSE DOS CAMPOS,BRASIL,A,N
26559316,22/11/2023,Desquitado(a),M,ADMINISTRADOR,28,MG,SABARA,BRASIL,A,S
26593097,01/12/2021,Solteiro(a),F,VETERINÁRIO E ZOOTECNISTA,49,SP,OSASCO,BRASIL,A,N
26516091,10/01/2022,Solteiro(a),M,MECÂNICO DE MANUTENÇÃO DE VEÍCULOS AUTOMÓVEIS E MÁQUINAS,22,RJ,BOM JARDIM,BRASIL,A,S
26533118,17/11/2021,Desquitado(a),F,SERVIDO PÚBLICO ESTADUAL,46,MG,BELO HORIZONTE,BRASIL,A,N
1866372,09/03/2017,Desquitado(a),M,ANALISTA DE SISTEMAS,42,RN,NATAL,BRASIL,A,S
1886834,15/08/2017,Solteiro(a),M,ENGENHEIRO,34,SP,SAO PAULO,BRASIL,A,S
1859383,08/02/2022,Desquitado(a),M,AGRONOMO,36,SP,SAO PAULO,BRASIL,A,S
1889057,12/11/2018,Divorciado(a),M,OUTROS,53,SP,SAO PAULO,BRASIL,A,N
1880331,21/12/2018,Solteiro(a),F,AGENTE ADMINISTRATIVO,31,SP,SAO PAULO,BRASIL,A,S
1880423,25/09/2020,Desquitado(a),M,DESENHISTA INDUSTRIAL,42,RJ,MESQUITA,BRASIL,D,N
1855248,06/03/2017,Casado(a) com brasileiro(a) nato(a),F,SERVIDO PÚBLICO ESTADUAL,56,PR,CURITIBA,BRASIL,A,S
1857486,27/06/2017,Divorciado(a),M,ANALISTA DE SISTEMAS,49,SP,SOROCABA,BRASIL,D,N
1859675,21/10/2021,Divorciado(a),M,ADMINISTRADOR,38,RJ,RIO DE JANEIRO,BRASIL,A,S
1887212,05/12/2022,Solteiro(a),M,EMPRESÁRIO,39,SP,BARRA BONITA,BRASIL,A,S
1887266,10/01/2024,Desquitado(a),M,ANALISTA DE SISTEMAS,42,RJ,DUQUE DE CAXIAS,BRASIL,A,N
1889330,10/10/2022,Desquitado(a),F,OUTROS,35,MG,CONSELHEIRO LAFAIETE,BRASIL,D,N
1864598,27/01/2021,Desquitado(a),M,DIRETOR DE EMPRESAS,45,SP,SAO PAULO,BRASIL,A,N
1871804,12/09/2017,Desquitado(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",42,RJ,ARARUAMA,BRASIL,A,N
1855696,22/03/2017,Solteiro(a),M,ENGENHEIRO,32,SC,FLORIANOPOLIS,BRASIL,A,N
1860362,21/12/2021,Desquitado(a),M,CONTADOR,38,BA,SALVADOR,BRASIL,A,N
1860422,26/04/2017,Solteiro(a),M,OUTROS,62,SP,SAO PAULO,BRASIL,A,N
1862682,08/03/2017,Desquitado(a),M,MÉDICO,47,PE,RECIFE,BRASIL,A,S
1876369,13/03/2017,Desquitado(a),M,MÉDICO,45,SP,SAO PAULO,BRASIL,A,S
26819570,22/11/2021,Desquitado(a),M,OUTROS,39,SP,OSASCO,BRASIL,A,S
26836574,22/11/2021,Divorciado(a),M,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),67,SP,SAO PAULO,BRASIL,A,S
26778936,21/03/2022,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,21,SP,BAURU,BRASIL,A,S
26827468,22/11/2021,Desquitado(a),F,PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL,71,CE,FORTALEZA,BRASIL,A,S
26757715,02/08/2022,Solteiro(a),M,ADVOGADO,44,DF,BRASILIA,BRASIL,A,S
26791017,16/05/2022,Solteiro(a),M,ESTUDANTE,23,AL,MACEIO,BRASIL,A,N
26841314,22/11/2021,Solteiro(a),F,OUTROS,39,GO,APARECIDA DE GOIANIA,BRASIL,A,S
16277496,04/03/2021,Solteiro(a),M,PROPRIETARIO DE MICROEMPRESAS,23,SC,IMARUI,BRASIL,A,N
16281820,14/01/2021,Solteiro(a),M,ANALISTA DE SISTEMAS,26,RN,NATAL,BRASIL,A,S
16245120,13/01/2021,Desquitado(a),M,ADMINISTRADOR,59,DF,BRASILIA,BRASIL,A,S
16269072,11/02/2022,Desquitado(a),M,ODONTÓLOGO E DENTISTA,64,SP,TIETE,BRASIL,A,N
16224720,06/06/2022,Desquitado(a),M,TRABALHADOR METALÚRGICO E SIDERÚRGICO,45,RJ,VOLTA REDONDA,BRASIL,A,N
16269719,02/03/2022,Solteiro(a),F,TRABALHADOR DE CONSTRUÇÃO CIVIL,27,MG,BELO HORIZONTE,BRASIL,A,N
16282798,06/05/2021,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,25,PR,PONTA GROSSA,BRASIL,A,N
16253535,05/10/2023,Solteiro(a),F,ANALISTA DE SISTEMAS,27,GO,GOIANIA,BRASIL,A,S
4770699,02/01/2019,Desquitado(a),M,OUTROS,37,SP,SUMARE,BRASIL,A,N
4794823,11/08/2021,Desquitado(a),M,OUTROS,42,MG,MONTES CLAROS,BRASIL,A,N
4777151,04/05/2021,Desquitado(a),M,PROPRIETARIO DE MICROEMPRESAS,32,MG,POMPEU,BRASIL,A,S
4783712,04/10/2023,Desquitado(a),M,DESENHISTA TÉCNICO,43,SP,SOROCABA,BRASIL,A,N
4769420,11/11/2021,Solteiro(a),M,OUTROS,26,SC,FLORIANOPOLIS,BRASIL,A,N
4775830,02/01/2019,Desquitado(a),M,ADMINISTRADOR,43,TO,PALMAS,BRASIL,A,N
4784497,12/09/2023,Solteiro(a),F,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),56,SP,SAO PAULO,BRASIL,D,N
4782143,31/07/2023,Solteiro(a),M,ECONOMISTA,25,MG,IBIRITE,BRASIL,A,N
4807037,21/05/2024,Divorciado(a),M,"VENDEDOR PRACISTA, REPRESENTANTE COMERCIAL, CAIXEIRO VIAJANTE",37,BA,SALVADOR,BRASIL,A,N
83157,11/11/2021,Solteiro(a),M,OUTROS,46,SP,BOTUCATU,BRASIL,A,S
83281,03/11/2017,Casado(a) com brasileiro(a) naturalizado(a),M,ANALISTA DE SISTEMAS,51,RJ,RIO DE JANEIRO,BRASIL,A,S
85701,11/11/2021,Desquitado(a),M,OUTROS,45,ES,VILA VELHA,BRASIL,A,S
80858,26/01/2018,Divorciado(a),F,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,65,SP,SAO JOSE DOS CAMPOS,BRASIL,A,N
86105,26/01/2018,Divorciado(a),M,ADVOGADO,81,SP,SOCORRO,BRASIL,A,S
83784,01/02/2021,Desquitado(a),M,DIRETOR DE EMPRESAS,60,SC,BLUMENAU,BRASIL,A,N
86233,02/10/2019,Desquitado(a),M,BANCARIO E ECONOMIÁRIO,51,SP,SAO PAULO,BRASIL,A,S
81905,26/11/2020,Desquitado(a),M,PENSIONISTA,84,PR,CURITIBA,BRASIL,A,S
86940,13/12/2022,Desquitado(a),M,OUTROS,47,DF,BRASILIA,BRASIL,A,N
87029,03/06/2022,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,51,PR,PONTA GROSSA,BRASIL,A,N
87414,04/03/2024,Viúvo(a),M,PSICÓLOGO,65,SP,JUNDIAI,BRASIL,A,N
89186,10/12/2018,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,49,SC,SAO JOSE,BRASIL,A,N
82390,01/06/2018,Solteiro(a),M,SERVIDOR PÚBLICO FEDERAL,31,PE,RECIFE,BRASIL,A,S
89279,16/07/2018,Desquitado(a),M,ANALISTA DE SISTEMAS,56,SP,SAO PAULO,BRASIL,D,N
75101,17/12/2019,Solteiro(a),M,ECONOMISTA,38,RJ,RIO DE JANEIRO,BRASIL,A,N
75162,26/08/2016,Solteiro(a),M,ADMINISTRADOR,43,SP,BARUERI,BRASIL,A,N
80321,07/01/2022,Desquitado(a),M,ADVOGADO,59,SP,SAO PAULO,BRASIL,A,N
80646,26/03/2021,Desquitado(a),F,ADVOGADO,43,SP,SAO PAULO,BRASIL,A,N
75532,04/03/2022,Desquitado(a),M,PUBLICITÁRIO,41,SP,SAO PAULO,BRASIL,A,S
70672,19/12/2018,Divorciado(a),M,OUTROS,45,MG,BELO HORIZONTE,BRASIL,A,S
73120,09/10/2018,Casado(a) com brasileiro(a) nato(a),M,SERVIDOR PÚBLICO FEDERAL,56,MG,BELO HORIZONTE,BRASIL,A,S
73223,26/03/2019,Desquitado(a),M,MÉDICO,55,SP,RIO CLARO,BRASIL,A,S
77861,04/05/2021,Desquitado(a),F,BANCARIO E ECONOMIÁRIO,51,SP,CAMPINAS,BRASIL,A,N
77879,01/08/2019,Desquitado(a),M,EMPRESÁRIO,45,RJ,RIO DE JANEIRO,BRASIL,A,N
78110,09/08/2021,Solteiro(a),M,ADMINISTRADOR,48,SP,SAO PAULO,BRASIL,A,S
78367,29/09/2016,Casado(a) com brasileiro(a) naturalizado(a),M,BANCARIO E ECONOMIÁRIO,44,SP,SAO PAULO,BRASIL,A,N
76418,16/08/2016,Solteiro(a),M,ENGENHEIRO,52,SP,SAO PAULO,BRASIL,A,S
76453,04/12/2019,Divorciado(a),M,SERVIDOR PÚBLICO FEDERAL,47,RJ,RIO DE JANEIRO,BRASIL,D,N
74159,26/10/2021,Solteiro(a),M,ADMINISTRADOR,40,MG,UBERABA,BRASIL,A,N
74208,27/07/2018,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,42,DF,BRASILIA,BRASIL,D,N
74226,20/07/2015,Desquitado(a),M,ENGENHEIRO,60,SP,SAO PAULO,BRASIL,A,S
74408,26/10/2021,Desquitado(a),M,CONTADOR,59,SP,SAO PAULO,BRASIL,A,N
79480,27/03/2019,Solteiro(a),M,ENGENHEIRO,64,RJ,MACAE,BRASIL,A,S
1682207,05/05/2021,Desquitado(a),F,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,34,SP,SAO PAULO,BRASIL,A,S
1684264,18/10/2023,Solteiro(a),F,OUTROS,40,SP,SAO PAULO,BRASIL,A,S
1674806,03/01/2017,Solteiro(a),M,ENGENHEIRO,37,SP,BARUERI,BRASIL,A,S
1696264,16/01/2017,Desquitado(a),M,PROFESSOR DE ENSINO SUPERIOR,60,DF,BRASILIA,BRASIL,A,N
1674895,03/01/2017,Solteiro(a),M,PROPRIETARIO DE MICROEMPRESAS,37,PE,RECIFE,BRASIL,A,S
1708365,09/10/2023,Desquitado(a),F,OUTROS,47,SC,FLORIANOPOLIS,BRASIL,A,N
1687254,06/01/2017,Solteiro(a),M,EMPRESÁRIO,42,PB,SANTA RITA,BRASIL,A,S
1701005,17/03/2017,Solteiro(a),M,ENGENHEIRO,40,RS,CAXIAS DO SUL,BRASIL,A,N
1703218,11/01/2017,Desquitado(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,43,SP,SAO JOSE DO RIO PRETO,BRASIL,A,S
1689656,15/03/2022,Desquitado(a),M,ENGENHEIRO,44,PE,RECIFE,BRASIL,A,N
1682873,05/01/2017,Solteiro(a),F,OCUPANTE DE CARGO DE DIREÇAO E ASSESSORAMENTO INTERMEDIÁRIO,47,SP,SAO JOSE DOS CAMPOS,BRASIL,A,N
1685214,03/11/2022,Casado(a) com brasileiro(a) naturalizado(a),M,ENGENHEIRO,36,PB,JOAO PESSOA,BRASIL,A,S
1696893,10/01/2017,Solteiro(a),M,ESTUDANTE,28,RJ,RIO DE JANEIRO,BRASIL,A,S
1696911,10/01/2017,Desquitado(a),M,ESTATÍSTICO,42,PR,SAO JOSE DOS PINHAIS,BRASIL,D,N
1699118,27/02/2024,Divorciado(a),F,SERVIDO PÚBLICO ESTADUAL,38,AM,MANAUS,BRASIL,A,S
1703741,19/01/2017,Solteiro(a),M,OUTROS,41,SP,SAO PAULO,BRASIL,A,S
14291073,04/10/2023,Solteiro(a),M,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",36,ES,CACHOEIRO DE ITAPEMIRIM,BRASIL,A,S
14301171,23/03/2021,Solteiro(a),M,ADMINISTRADOR,33,SP,SAO PAULO,BRASIL,A,N
19739281,04/09/2023,Desquitado(a),M,ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,31,RN,NATAL,BRASIL,A,N
19760671,27/02/2023,Solteiro(a),F,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,23,SP,SAO PAULO,BRASIL,A,N
19756310,05/06/2023,Solteiro(a),M,TRABALHADOR METALÚRGICO E SIDERÚRGICO,35,SP,SAO PAULO,BRASIL,A,N
7257993,29/07/2019,Desquitado(a),F,OUTROS,35,RJ,RESENDE,BRASIL,D,N
7241708,08/07/2021,Solteiro(a),M,ESTUDANTE,34,PR,PALOTINA,BRASIL,A,N
7261109,29/07/2019,Desquitado(a),M,MÉDICO,37,MG,ITAJUBA,BRASIL,A,N
7238322,26/07/2019,Desquitado(a),F,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),68,RN,PARNAMIRIM,BRASIL,A,N
7268025,06/05/2021,Divorciado(a),F,SERVIDOR PÚBLICO FEDERAL,50,DF,BRASILIA,BRASIL,A,S
7271263,17/12/2019,Solteiro(a),F,OUTROS,32,MA,SAO LUIS,BRASIL,A,N
7239244,26/07/2019,Solteiro(a),M,ADMINISTRADOR,27,SP,SAO PAULO,BRASIL,A,N
7252514,29/07/2019,Solteiro(a),M,TRABALHADOR AUTÔNOMO,31,DF,BRASILIA,BRASIL,A,S
7268620,04/09/2023,Casado(a) com brasileiro(a) naturalizado(a),M,OUTROS,28,PE,PAULISTA,BRASIL,A,N
7246566,26/07/2019,Solteiro(a),M,ANALISTA DE SISTEMAS,26,SP,SANTO ANDRE,BRASIL,D,N
7252701,11/11/2021,Solteiro(a),M,COORDENADOR E SUPERVISOR,39,SC,BLUMENAU,BRASIL,A,N
2310032,29/03/2021,Solteiro(a),M,MÉDICO,36,RS,PORTO ALEGRE,BRASIL,A,S
2343718,13/04/2021,Solteiro(a),M,OUTROS,31,BA,SALVADOR,BRASIL,A,S
2329281,28/08/2017,Desquitado(a),M,ENGENHEIRO,32,MG,BELO HORIZONTE,BRASIL,A,S
2321475,23/08/2017,Desquitado(a),M,OUTROS,37,PR,LONDRINA,BRASIL,A,S
2326560,23/01/2019,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,43,RO,ROLIM DE MOURA,BRASIL,A,N
2304757,21/08/2017,Divorciado(a),M,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",70,RJ,RIO DE JANEIRO,BRASIL,D,N
2310702,14/02/2022,Solteiro(a),M,SERVIDOR PÚBLICO FEDERAL,41,RJ,RIO DE JANEIRO,BRASIL,A,N
2326744,25/08/2017,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,30,RJ,CAMPOS DOS GOYTACAZES,BRASIL,A,S
2314044,11/11/2021,Solteiro(a),F,OUTROS,36,SP,MOGI MIRIM,BRASIL,A,S
2341293,30/08/2017,Solteiro(a),M,OUTROS,35,SC,PINHALZINHO,BRASIL,D,N
2304956,21/08/2017,Solteiro(a),M,CONTADOR,29,PR,PATO BRANCO,BRASIL,A,S
2314262,02/12/2024,Solteiro(a),M,GERENTE,45,SP,VINHEDO,BRASIL,A,S
2321817,23/08/2017,Solteiro(a),M,MÉDICO,40,SP,SAO PAULO,BRASIL,A,S
2339014,29/08/2017,Solteiro(a),M,OUTROS TRABALHADORES DE NÍVEL SUPERIOR LIGADOS AO ENSINO,49,SP,MOGI DAS CRUZES,BRASIL,A,S
2317333,02/09/2024,Solteiro(a),F,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),71,RS,SAO GABRIEL,BRASIL,A,N
