Codigo do Investidor,Data da Operacao,Tipo Titulo,Vencimento do Titulo,Quantidade,Valor do Titulo,Valor da Operacao,Tipo da Operacao,Canal da Operacao
13873795,01/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","131,68",C,H
18827426,07/06/2023,Tesouro Selic,01/03/2029,"0,04","0,00","527,85",C,H
4777151,09/06/2023,Tesouro Selic,01/03/2029,"0,02","0,00","264,05",C,H
5517327,02/06/2023,Tesouro Selic,01/03/2026,"0,15","0,00","1992,79",C,H
5413777,30/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","134,18",C,H
479886,23/06/2023,Tesouro Selic,01/03/2029,"0,40","0,00","5313,79",C,H
6217402,26/06/2023,Tesouro Selic,01/03/2026,"0,21","0,00","2811,47",V,H
37215622,20/06/2023,Tesouro IPCA+,15/05/2045,"0,22","1243,13","273,48",C,H
5741570,15/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,02","4367,00","87,34",C,H
15003841,22/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,78",C,H
1654670,27/06/2023,Tesouro IPCA+,15/05/2035,"0,22","2211,77","486,58",V,H
1742610,22/06/2023,Tesouro Selic,01/03/2029,"0,75","0,00","9958,35",C,H
2775055,01/06/2023,Tesouro Prefixado,01/01/2025,"0,09","839,76","75,57",V,H
43054603,16/06/2023,Tesouro Selic,01/03/2026,"0,03","0,00","400,43",C,H
4631801,19/06/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,20","4338,14","867,62",V,H
27540675,29/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,03","4392,01","131,76",V,H
18869334,12/06/2023,Tesouro Selic,01/09/2024,"0,08","0,00","1067,54",V,H
5200212,29/06/2023,Tesouro Prefixado,01/01/2026,"0,13","779,81","101,37",C,H
8279500,06/06/2023,Tesouro Selic,01/03/2026,"1,88","0,00","25002,57",C,H
254794,09/06/2023,Tesouro Prefixado,01/01/2029,"14,13","560,76","7923,53",C,S
13708607,23/06/2023,Tesouro Prefixado,01/01/2026,"3,36","775,39","2605,31",C,H
5298682,09/06/2023,Tesouro Selic,01/03/2026,"0,29","0,00","3860,77",C,H
1929307,29/06/2023,Tesouro IPCA+,15/05/2045,"0,20","1239,33","247,86",C,S
40828380,28/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4388,28","43,88",V,H
32439057,16/06/2023,Tesouro Prefixado,01/01/2029,"0,72","560,53","403,58",C,H
2854522,30/06/2023,Tesouro IPCA+,15/05/2045,"4,09","1224,32","5007,46",C,S
3532284,26/06/2023,Tesouro IPCA+,15/05/2029,"0,30","3047,84","914,35",V,H
3365667,27/06/2023,Tesouro Prefixado,01/01/2026,"0,04","778,85","31,15",C,H
2729543,02/06/2023,Tesouro IPCA+,15/05/2045,"0,08","1209,43","96,75",C,H
12701092,28/06/2023,Tesouro Selic,01/03/2026,"0,11","0,00","1474,16",V,H
22036776,28/06/2023,Tesouro IPCA+,15/05/2029,"1,64","3066,15","5028,48",C,H
162048,01/06/2023,Tesouro Selic,01/03/2029,"0,76","0,00","10008,37",C,H
54715,21/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2031,"0,05","993,16","49,65",V,H
670240,07/06/2023,Tesouro Selic,01/03/2029,"0,15","0,00","1978,31",V,H
9909964,06/06/2023,Tesouro IPCA+,15/05/2035,"0,02","2195,76","43,91",C,H
41483345,12/06/2023,Tesouro Selic,01/03/2029,"0,38","0,00","5018,25",V,H
1327541,30/06/2023,Tesouro Prefixado,01/01/2029,"70,33","568,74","39999,48",C,H
7470800,01/06/2023,Tesouro IPCA+,15/05/2035,"0,14","2185,68","305,99",C,H
34472999,01/06/2023,Tesouro Selic,01/03/2025,"0,02","0,00","265,98",V,H
3082680,02/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"3,77","950,95","3585,08",V,H
30818607,26/06/2023,Tesouro Prefixado,01/01/2029,"0,21","569,22","119,53",C,H
20912805,01/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"38,93","950,54","37004,52",V,H
861816,13/06/2023,Tesouro Selic,01/03/2029,"1,31","0,00","17318,59",C,H
1136298,02/06/2023,Tesouro Selic,01/03/2029,"17,23","0,00","227022,48",C,H
31846253,06/06/2023,Tesouro Selic,01/03/2026,"0,10","0,00","1329,56",V,H
22931633,05/06/2023,Tesouro Prefixado,01/01/2025,"0,23","840,73","193,36",V,H
1285145,09/06/2023,Tesouro IPCA+,15/05/2035,"0,01","2185,27","21,85",V,H
9534031,06/06/2023,Tesouro Prefixado,01/01/2026,"0,30","765,96","229,78",C,H
29371619,22/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,78",C,S
5098744,16/06/2023,Tesouro Prefixado,01/01/2026,"0,04","774,20","30,96",C,H
4410047,27/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","267,96",C,H
177699,27/06/2023,Tesouro IPCA+,15/05/2045,"2,00","1252,27","2504,54",C,S
10907140,20/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,12","984,68","118,16",C,H
3278024,16/06/2023,Tesouro IPCA+,15/05/2035,"0,31","2215,86","686,91",C,H
35930246,12/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,21","4395,81","923,12",C,H
17403524,06/06/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1063,93",C,H
21160563,01/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","265,55",C,H
6886287,26/06/2023,Tesouro Selic,01/03/2027,"0,07","0,00","934,36",V,H
35000402,05/06/2023,Tesouro Selic,01/03/2026,"0,04","0,00","531,69",C,H
4302774,02/06/2023,NTN-B1,15/12/2084,"1600,89","249,86","399998,37",C,H
12431778,26/06/2023,Tesouro Selic,01/03/2026,"0,22","0,00","2946,20",C,H
1370766,07/06/2023,Tesouro Selic,01/03/2026,"1,51","0,00","20086,85",V,H
3541080,09/06/2023,Tesouro IPCA+,15/05/2035,"0,18","2215,05","398,70",C,H
25939424,06/06/2023,Tesouro Prefixado,01/01/2029,"0,27","553,89","149,55",C,H
1525369,20/06/2023,Tesouro Selic,01/03/2029,"0,32","0,00","4241,73",V,H
3205668,09/06/2023,Tesouro Selic,01/03/2029,"15,25","0,00","201340,26",C,H
10215523,13/06/2023,Tesouro IPCA+,15/05/2045,"0,04","1238,98","49,55",C,H
29072675,16/06/2023,Tesouro Selic,01/03/2026,"0,16","0,00","2135,64",C,H
25782038,09/06/2023,Tesouro Selic,01/03/2026,"0,03","0,00","399,39",C,H
19743266,01/06/2023,Tesouro Selic,01/03/2026,"0,11","0,00","1460,52",C,H
11518265,20/06/2023,Tesouro Selic,01/03/2027,"5,50","0,00","73256,37",V,H
164592,27/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,70","997,46","698,22",C,H
5661168,19/06/2023,Tesouro IPCA+,15/05/2035,"0,04","2194,02","87,76",C,H
3907889,12/06/2023,Tesouro Selic,01/03/2027,"0,06","0,00","796,49",V,H
10371037,16/06/2023,Tesouro Selic,01/03/2026,"0,03","0,00","400,43",C,H
17428164,29/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","134,11",C,H
16698317,13/06/2023,NTN-B1,15/12/2049,"0,10","1790,48","179,04",C,H
9380866,09/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","132,02",C,H
19712819,30/06/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1065,16",V,H
4776092,20/06/2023,Tesouro IPCA+,15/05/2029,"0,19","3040,13","577,62",C,H
37228289,21/06/2023,Tesouro Prefixado,01/01/2026,"0,13","775,30","100,78",C,H
275148,26/06/2023,Tesouro Prefixado,01/01/2026,"128,82","776,23","99993,94",V,S
14113,23/06/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1062,15",V,H
4733468,16/06/2023,Tesouro Prefixado,01/01/2025,"3,51","848,49","2978,19",V,H
27676785,20/06/2023,Tesouro IPCA+,15/05/2035,"0,03","2216,84","66,50",C,H
42935457,13/06/2023,NTN-B1,15/12/2069,"0,83","595,09","493,92",C,H
1200804,06/06/2023,Tesouro Selic,01/03/2029,"0,02","0,00","263,79",C,H
20491147,15/06/2023,Tesouro IPCA+,15/05/2029,"0,33","3029,66","999,78",C,H
25642479,02/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","132,85",C,H
28731790,12/06/2023,Tesouro IPCA+,15/05/2035,"0,06","2218,51","133,11",C,H
6138129,16/06/2023,Tesouro Selic,01/03/2029,"0,07","0,00","926,84",C,H
15334,09/06/2023,Tesouro Selic,01/03/2029,"2,65","0,00","34986,99",C,H
29946184,06/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","265,98",C,H
44001,22/06/2023,Tesouro Selic,01/03/2029,"0,22","0,00","2919,46",V,H
889520,05/06/2023,Tesouro Selic,01/03/2029,"0,15","0,00","1977,46",C,H
2892902,05/06/2023,Tesouro IPCA+,15/05/2035,"20,00","2165,52","43310,40",V,H
574260,29/06/2023,Tesouro Selic,01/03/2029,"25,00","0,00","332816,25",C,H
857405,01/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"1,61","4359,08","7018,11",C,H
9219958,21/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","132,64",V,H
34323797,28/06/2023,Tesouro Prefixado,01/01/2029,"5,20","571,95","2974,14",C,H
6146096,01/06/2023,Tesouro Prefixado,01/01/2029,"0,13","549,88","71,48",C,H
19447831,02/06/2023,Tesouro Selic,01/03/2025,"0,03","0,00","399,18",V,H
42284061,26/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,87",V,H
1367259,14/06/2023,NTN-B1,15/12/2069,"0,05","561,16","28,05",V,H
943889,21/06/2023,Tesouro IPCA+,15/05/2029,"81,98","3049,27","249979,15",C,H
40069322,12/06/2023,Tesouro IPCA+,15/05/2035,"0,90","2211,01","1989,90",C,H
28006747,14/06/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1066,73",C,H
359983,19/06/2023,Tesouro Prefixado,01/01/2025,"0,01","848,37","8,48",V,H
33945529,06/06/2023,Tesouro Selic,01/03/2029,"0,22","0,00","2901,78",C,H
22040015,16/06/2023,Tesouro Selic,01/03/2027,"0,22","0,00","2926,52",V,H
20771671,16/06/2023,NTN-B1,15/12/2084,"0,39","259,99","101,39",C,H
4266669,05/06/2023,Tesouro Prefixado,01/01/2026,"2,62","765,82","2006,44",C,H
16000426,13/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","132,20",C,H
682714,19/06/2023,Tesouro IPCA+,15/08/2026,"7,20","3471,58","24995,37",V,H
38801758,22/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,74",V,H
23584771,21/06/2023,Tesouro Prefixado,01/01/2029,"1,77","563,74","997,81",C,H
15584845,14/06/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,47","4384,32","2060,63",C,H
44189970,26/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,91",C,H
43893682,20/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,60",V,H
43237009,05/06/2023,Tesouro Prefixado,01/01/2029,"0,06","551,17","33,07",C,H
44020869,01/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4351,40","43,51",C,H
6054891,16/06/2023,Tesouro Prefixado,01/01/2029,"0,71","561,36","398,56",C,S
982524,22/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,78",C,H
4892617,01/06/2023,Tesouro Prefixado,01/01/2026,"0,14","764,83","107,07",C,H
2104559,28/06/2023,Tesouro IPCA+,15/05/2035,"0,02","2239,77","44,79",C,H
40384087,27/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,94",V,H
5605249,13/06/2023,Tesouro IPCA+,15/05/2035,"0,07","2211,63","154,81",C,H
41963901,20/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4396,46","43,96",C,H
1076268,20/06/2023,Tesouro Prefixado,01/01/2026,"0,13","774,82","100,72",C,H
347580,01/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"1,00","4368,13","4368,13",C,H
42167430,06/06/2023,Tesouro Selic,01/03/2026,"0,49","0,00","6516,62",C,H
17685210,29/06/2023,Tesouro IPCA+,15/05/2045,"0,94","1194,17","1122,51",V,H
22972208,21/06/2023,Tesouro Selic,01/03/2029,"0,02","0,00","265,26",V,H
2463218,22/06/2023,Tesouro Selic,01/03/2026,"0,80","0,00","10702,51",C,H
12327674,13/06/2023,Tesouro Selic,01/03/2029,"0,05","0,00","661,01",C,H
721723,21/06/2023,Tesouro Prefixado,01/01/2025,"23,54","849,44","19995,81",V,H
568359,01/06/2023,NTN-B1,15/12/2084,"85,28","250,95","21401,01",C,H
5479650,22/06/2023,Tesouro Prefixado,01/01/2026,"0,12","775,43","93,05",C,H
3395265,21/06/2023,Tesouro IPCA+,15/05/2035,"12,68","2219,81","28147,19",C,H
44088186,09/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","132,02",C,H
13081599,02/06/2023,Tesouro Selic,01/03/2026,"0,33","0,00","4384,15",C,H
1705504,05/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","131,75",V,H
7180070,12/06/2023,Tesouro IPCA+,15/08/2026,"0,05","3470,08","173,50",V,H
144471,30/06/2023,Tesouro Selic,01/03/2029,"0,40","0,00","5325,83",V,H
570047,27/06/2023,Tesouro Selic,01/03/2026,"5,00","0,00","66992,15",C,H
1926487,28/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","133,06",C,H
13468155,02/06/2023,Tesouro Selic,01/03/2029,"0,04","0,00","527,04",C,H
356675,14/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","266,68",C,H
19402235,22/06/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1062,22",C,H
30730526,05/06/2023,Tesouro Selic,01/03/2027,"1,13","0,00","14968,33",V,H
38841948,29/06/2023,Tesouro Prefixado,01/01/2029,"2,77","570,48","1580,22",C,S
17653865,20/06/2023,Tesouro Selic,01/03/2025,"0,07","0,00","936,77",V,H
5852235,13/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","266,47",V,S
31389711,28/06/2023,Tesouro Selic,01/03/2029,"0,07","0,00","931,46",C,H
21184779,22/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","267,56",C,H
16710718,12/06/2023,NTN-B1,15/12/2069,"1,13","587,15","663,47",C,H
42313494,20/06/2023,Tesouro Selic,01/03/2026,"0,07","0,00","935,44",C,H
7089407,13/06/2023,Tesouro Selic,01/03/2026,"0,38","0,00","5064,35",C,H
41109154,22/06/2023,Tesouro Selic,01/03/2026,"0,02","0,00","267,56",C,H
3140721,12/06/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1598,01",V,H
43742982,15/06/2023,Tesouro Selic,01/03/2026,"0,01","0,00","133,37",V,H
15232636,20/06/2023,Tesouro Selic,01/03/2026,"0,10","0,00","1336,35",C,H
10085162,26/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,04","4400,29","176,01",V,H
3340829,01/06/2023,Tesouro Selic,01/03/2026,"0,13","0,00","1726,08",C,H
496726,02/06/2023,NTN-B1,15/12/2049,"0,29","1746,08","506,36",C,S
284283,05/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2031,"0,24","976,17","234,28",V,S
119626,02/06/2023,NTN-B1,15/12/2054,"0,78","1314,80","1025,54",C,H
158371,26/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"1,00","995,97","995,97",C,H
625447,26/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","132,83",V,H
16948838,09/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,20","979,67","195,93",C,H
14143387,19/06/2023,Tesouro Prefixado,01/01/2026,"1,63","770,95","1256,64",V,H
1988045,19/06/2023,Tesouro Prefixado,01/01/2029,"7,44","559,37","4161,71",C,H
44437494,22/06/2023,Tesouro Prefixado,01/01/2029,"8,89","562,57","5001,24",C,H
7105863,19/06/2023,Tesouro Prefixado,01/01/2025,"14,01","848,37","11885,66",V,S
41792298,14/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","132,26",C,H
1767016,05/06/2023,Tesouro Prefixado,01/01/2026,"3,78","765,64","2894,11",C,H
39642192,14/06/2023,Tesouro Prefixado,01/01/2026,"0,04","773,94","30,95",C,H
43624608,26/06/2023,Tesouro Prefixado,01/01/2026,"0,12","776,76","93,21",C,H
7494591,30/06/2023,Tesouro Selic,01/03/2026,"0,07","0,00","939,29",C,H
8021985,21/06/2023,Tesouro Selic,01/03/2026,"0,05","0,00","668,56",C,H
3288627,20/06/2023,Tesouro Selic,01/03/2026,"0,05","0,00","668,17",C,H
18355370,26/06/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,49","4421,06","2166,31",C,H
2215051,07/06/2023,Tesouro Selic,01/03/2025,"3,60","0,00","47976,30",V,S
3386745,07/06/2023,Tesouro Selic,01/09/2024,"0,40","0,00","5332,23",V,H
41162963,21/06/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1069,71",C,H
522287,20/06/2023,Tesouro IPCA+,15/05/2029,"0,04","3040,13","121,60",C,S
3570896,09/06/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1065,04",C,H
2110312,07/06/2023,Tesouro Selic,01/03/2026,"0,90","0,00","11975,31",C,H
35542589,22/06/2023,Tesouro Selic,01/03/2026,"15,65","0,00","209314,36",V,H
27076187,23/06/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,15","993,94","149,09",C,H
3926522,05/06/2023,Tesouro Prefixado,01/01/2026,"3,28","765,64","2511,29",C,H
1784100,05/06/2023,Tesouro Selic,01/03/2029,"1,52","0,00","20038,29",C,H
29858170,30/06/2023,Tesouro Selic,01/03/2029,"0,01","0,00","133,20",C,H
